event_id,selection_id,source_event_id,source_run_id,run_id,contract_id,source_revision,rank,worker_id,device_id,request_id,engine_step_id,forward_id,layer_id,layer_occurrence,phase,total_num_scheduled_tokens,q_len,past_len,kv_len,layer_type,source_contract_match,source_mapping_error,hidden_shape_in,residual_shape_in,positions_shape,hidden_shape_out,residual_shape_out,matched,fx_sampled,fx_traced,fx_trace_status,fx_node_count,trace_dir,capture_begin_ns,capture_end_ns,eager_begin_ns,eager_end_ns,error
input8_layer27,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,27,0,decode,1,1,20586,20587,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578094352427,4308578096271495,
input8_layer28,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,28,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578097959751,4308578099491595,
input8_layer29,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,29,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578101216521,4308578102727615,
input8_layer30,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,30,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578104400940,4308578105930195,
input8_layer31,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,31,0,decode,1,1,20586,20587,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578107405738,4308578109321916,
input8_layer32,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,32,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578110879191,4308578112415025,
input8_layer33,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,33,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578113905189,4308578115438563,
input8_layer34,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,34,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578117232630,4308578118750564,
input8_layer35,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,35,0,decode,1,1,20586,20587,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578120474390,4308578122410078,
input8_layer36,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,36,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578123867932,4308578125395926,
input8_layer37,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,37,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578127130782,4308578128652686,
input8_layer38,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,38,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578130418152,4308578131929076,
input8_layer39,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,39,0,decode,1,1,20586,20587,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578133958945,4308578135873863,
input8_layer40,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,40,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578137469148,4308578138985722,
input8_layer41,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,41,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578140454186,4308578141971580,
input8_layer42,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,42,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578144209871,4308578145720005,
input8_layer43,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,43,0,decode,1,1,20586,20587,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578147533672,4308578149441959,
input8_layer44,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,44,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578151198926,4308578152717500,
input8_layer45,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,45,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578154656978,4308578156184562,
input8_layer46,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,46,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578157914118,4308578159445042,
input8_layer47,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,47,0,decode,1,1,20586,20587,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578161213869,4308578163109836,
input8_layer48,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,48,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578164833942,4308578166370597,
input8_layer49,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,49,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578167922251,4308578169438495,
input8_layer50,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,50,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578171294022,4308578172812167,
input8_layer51,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,51,0,decode,1,1,20586,20587,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578174665714,4308578176572301,
input8_layer52,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,52,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578178288267,4308578179795391,
input8_layer53,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,53,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578181781510,4308578183291544,
input8_layer54,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,54,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578185134561,4308578186633425,
input8_layer55,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,55,0,decode,1,1,20586,20587,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578188269660,4308578190155368,
input8_layer56,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,56,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578191985855,4308578193510539,
input8_layer57,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,57,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578195219325,4308578196716659,
input8_layer58,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,58,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578198264243,4308578199758517,
input8_layer59,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,59,0,decode,1,1,20586,20587,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578201378362,4308578203289080,
input8_layer60,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,60,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578205009176,4308578206522370,
input8_layer61,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,61,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578208333927,4308578209829571,
input8_layer62,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,62,0,decode,1,1,20586,20587,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578211789229,4308578213304623,
input8_layer63,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,8,8,63,0,decode,1,1,20586,20587,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578215445723,4308578217342441,
input9_layer0,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,0,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]",null,"[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578222607299,4308578224320065,
input9_layer1,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,1,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578226287294,4308578227817438,
input9_layer2,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,2,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578229878687,4308578231391741,
input9_layer3,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,3,0,decode,1,1,20587,20588,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578233031236,4308578234996155,
input9_layer4,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,4,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578236666150,4308578238192444,
input9_layer5,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,5,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578239981011,4308578241506815,
input9_layer6,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,6,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578243492934,4308578244995668,
input9_layer7,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,7,0,decode,1,1,20587,20588,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578247035167,4308578248941824,
input9_layer8,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,8,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578250550339,4308578252065483,
input9_layer9,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,9,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578253675358,4308578255188642,
input9_layer10,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,10,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578257659525,4308578259170819,
input9_layer11,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,11,0,decode,1,1,20587,20588,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578261008227,4308578262908644,
input9_layer12,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,12,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578264540229,4308578266293276,
input9_layer13,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,13,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578267984461,4308578269511456,
input9_layer14,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,14,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578271180341,4308578272686615,
input9_layer15,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,15,0,decode,1,1,20587,20588,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578274301510,4308578276213308,
input9_layer16,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,16,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578277933714,4308578279446588,
input9_layer17,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,17,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578281183254,4308578282679708,
input9_layer18,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,18,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578284597306,4308578286106690,
input9_layer19,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,19,0,decode,1,1,20587,20588,full_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578287907577,4308578289809984,
input9_layer20,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,20,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578291639891,4308578293143425,
input9_layer21,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,21,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578294966022,4308578296469206,
input9_layer22,,,,20260729T050800Z-fx-89687ae2-R032,pra2026-bh408@3d036144-16-32K-row0-greedy1024,3d03614452cd0a925abc82a7686560ff80252dfa,0,rank0,HCU0:TCA23906041001,chatcmpl-bench-7f1746b7-0-9eeec82b-9c959c99,9,9,22,0,decode,1,1,20587,20588,linear_attention,,,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,0,0,4308578298308113,4308578299819867,
